FileName,BlockIndex,BottomIndent,LeftIndent,RightIndent,TopIndent,PixelsPerSymbol,Label
image-070,6,45,29,41,1071,12.502089838667708,
image-071,0,1157,177,597,55,13,
image-071,1,1156,183,174,56,10.547619047619047,
image-071,2,1152,742,29,54,14.5,
image-071,3,936,44,26,117,12.446455033588885,
image-071,4,724,38,31,306,12.310575008437931,
image-071,5,602,37,30,519,11.75796979282536,
image-071,6,449,39,30,641,12.749307473013985,
image-071,7,418,39,32,794,13.254545454545454,
image-071,8,264,37,31,823,12.314482758620688,
image-071,9,81,39,33,975,12.452423067262137,
image-071,10,52,43,580,1161,11.8,
image-072,0,819,64,71,365,15.041666666666668,
image-072,1,745,50,61,439,10.562003968253968,
image-072,2,574,33,37,511,11.843472155965548,
image-072,3,544,36,388,670,12.129032258064516,
image-072,4,391,35,32,695,12.573789228382937,
image-072,5,361,35,538,850,9.869565217391305,
image-072,6,117,33,30,879,12.721644011850591,
image-072,7,39,71,214,1143,10.19636752136752,
image-073,0,1174,127,134,38,10.568627450980392,
image-073,1,1178,742,36,34,11,
image-073,2,989,36,37,101,12.34569243828449,
image-073,3,897,34,31,246,12.92261904761905,
image-073,4,836,39,39,339,12.942156862745097,
image-073,5,716,34,34,403,12.489752226777625,
image-073,6,654,38,313,528,12.0259009009009,
image-073,7,471,37,33,584,12.423580962764726,
image-073,8,228,36,33,766,12.252373679132887,
image-073,9,198,37,413,1014,12.068965517241379,
image-073,10,46,37,36,1041,12.514988790243027,
image-074,0,1173,29,745,36,13,
image-074,1,1173,115,125,39,10.566037735849056,
image-074,2,834,33,32,102,12.581932891311215,
image-074,3,804,38,298,408,12.210526315789474,
image-074,4,650,29,34,432,12.917078827901397,
image-074,5,619,34,654,593,12.444444444444445,
image-074,6,559,28,41,620,12.421717171717173,
image-074,7,502,71,36,707,10.661538461538461,
image-074,8,449,88,531,761,10.647058823529411,
image-074,9,451,599,97,759,11.555555555555555,
image-074,10,427,100,635,788,13,
image-074,11,429,218,573,789,9,
image-074,12,425,280,355,786,10.3125,
image-074,13,427,600,112,783,12.571428571428571,
image-074,14,350,29,49,835,10.432010135135135,
image-074,15,304,87,288,907,10.119047619047619,
image-074,16,306,620,114,906,11,
image-074,17,280,88,683,936,9.666666666666666,
image-074,18,254,89,685,961,8.666666666666666,
image-074,19,280,163,628,938,9,
image-074,20,254,164,627,964,9,
image-074,21,254,224,447,933,10.647727272727273,
image-074,22,282,400,391,936,9,
image-074,23,256,402,391,963,7,
image-074,24,282,463,330,937,7,
image-074,25,255,616,120,931,10.933333333333332,
image-074,26,229,87,685,985,9.333333333333334,
image-074,27,230,163,628,988,9,
image-074,28,228,223,125,982,11.024390243902438,
image-074,29,177,71,40,1031,10.936507936507937,
image-074,30,108,87,564,1081,9.866666666666667,
image-074,31,107,616,112,1077,11.8,
image-074,32,34,31,39,1150,10.390625,
image-075,0,1174,133,125,37,11.061224489795919,
image-075,1,1173,741,30,34,14.5,
image-075,2,1089,98,283,98,10.523809523809524,
image-075,3,1062,97,674,151,9.666666666666666,
image-075,4,1064,172,619,154,9,
image-075,5,1065,252,539,154,9,
image-075,6,1063,291,241,149,10.307692307692308,
image-075,7,1114,623,111,95,9.75,
image-075,8,1065,623,113,121,12.4,
image-075,9,1037,95,674,176,10.333333333333334,
image-075,10,1040,173,620,179,7,
image-075,11,1038,269,387,173,13.090909090909092,
image-075,12,1039,464,327,179,9,
image-075,13,1040,525,266,178,9,
image-075,14,1039,623,112,171,13,
image-075,15,965,39,34,221,10.68691159586682,
image-075,16,940,41,588,274,7.434782608695652,
image-075,17,889,41,32,295,9.1395202020202,
image-075,18,843,96,215,368,10.1875,
image-075,19,793,91,679,419,10,
image-075,20,795,166,623,422,11,
image-075,21,793,225,362,395,10.2625,
image-075,22,795,624,109,392,11.8,
image-075,23,721,35,38,463,10.418253968253968,
image-075,24,675,95,302,537,10.075,
image-075,25,627,93,680,561,8.666666666666668,
image-075,26,574,92,676,613,10.333333333333332,
image-075,27,653,170,623,567,7,
image-075,28,627,169,622,591,9,
image-075,29,602,171,622,617,7,
image-075,30,577,171,622,643,7,
image-075,31,651,229,237,562,10.121212121212121,
image-075,32,627,254,535,590,11,
image-075,33,602,255,536,615,9,
image-075,34,575,255,534,642,11,
image-075,35,574,299,377,586,14.007575757575758,
image-075,36,626,472,319,591,9,
image-075,37,602,471,320,616,9,
image-075,38,576,471,320,643,9,
image-075,39,601,530,257,591,12,
image-075,40,577,532,259,642,9,
image-075,41,576,615,109,535,11.993333333333332,
image-075,42,372,33,38,684,12.236262228435981,
image-075,43,342,36,705,870,11.8,
image-075,44,311,75,39,899,12.035087719298245,
image-075,45,281,36,523,933,12.05,
image-075,46,190,36,35,960,12.447270955165692,
image-075,47,159,37,421,1054,11.793103448275861,
image-075,48,97,36,49,1080,12.358980044345898,
image-075,49,36,31,40,1144,12.428728070175438,
image-076,0,1171,36,739,38,12.5,
image-076,1,1171,125,117,42,10.528301886792454,
image-076,2,1077,41,37,103,12.542582417582416,
image-076,3,1011,59,33,174,10.64516129032258,
image-076,4,976,103,344,238,9.805555555555555,
image-076,5,976,638,94,234,11.333333333333334,
image-076,6,950,99,670,262,10.333333333333334,
image-076,7,951,187,604,267,9,
image-076,8,951,298,493,267,9,
image-076,9,951,383,406,266,11,
image-076,10,950,455,97,261,10.782608695652174,
image-076,11,863,39,36,296,10.60758764534006,
image-076,12,828,101,191,384,10.36734693877551,
image-076,13,750,97,170,411,10.629891684136966,
image-076,14,803,638,96,409,11,
image-076,15,753,637,97,458,13.2,
image-076,16,652,37,31,507,10.57306425618387,
image-076,17,541,95,165,594,10.2382250174703,
image-076,18,594,636,97,618,11.166666666666666,
image-076,19,543,634,102,667,12.333333333333332,
image-076,20,501,78,75,707,10.783333333333333,
image-076,21,456,95,557,757,9.866666666666667,
image-076,22,457,638,95,753,11.166666666666666,
image-076,23,384,31,34,800,10.76977279263733,
image-076,24,325,92,281,864,10.085034013605442,
image-076,25,350,633,102,861,10.833333333333334,
image-076,26,325,637,104,886,11.8,
image-076,27,299,91,681,914,9.333333333333334,
image-076,28,300,179,612,919,9,
image-076,29,300,280,511,918,9,
image-076,30,298,333,104,912,10.371428571428572,
image-076,31,274,90,686,941,8,
image-076,32,275,180,613,943,7,
image-076,33,276,281,512,943,7,
image-076,34,274,330,381,937,14.833333333333334,
image-076,35,275,453,340,943,7,
image-076,36,275,513,280,943,7,
image-076,37,275,573,220,943,7,
image-076,38,273,637,102,938,12.2,
image-076,39,206,28,38,979,10.47012987012987,
image-076,40,181,30,564,1033,10.3,
image-076,41,122,88,338,1066,9.493693693693693,
image-076,42,146,636,98,1065,11,
image-076,43,121,633,102,1090,13,
image-076,44,40,29,39,1137,12.557210031347962,
image-077,0,1169,131,126,41,10.647058823529411,
image-077,1,1170,742,32,38,13,
image-077,2,984,39,30,105,11.856549907829834,
image-077,3,710,37,29,253,12.208054805126363,
image-077,4,679,38,504,533,12.285714285714286,
image-077,5,286,35,36,560,12.65520421260651,
image-077,6,255,36,222,958,12.604651162790697,
image-077,7,42,35,35,984,12.753237999200307,
image-078,0,1176,35,739,35,13,
image-078,1,1174,122,117,38,10.584905660377359,
image-078,2,1109,39,36,102,12.719298245614034,
image-078,3,713,35,32,133,12.520833295118656,
image-078,4,682,37,593,531,12.142857142857142,
image-078,5,408,31,33,559,12.52974015832176,
image-078,6,309,30,46,848,10.886243386243386,
image-078,7,265,71,193,946,10.509803921568627,
image-078,8,224,73,45,986,11,
image-078,9,198,30,679,1015,10.11111111111111,
image-078,10,163,89,99,1048,10.736842105263158,
image-078,11,113,86,682,1098,10.666666666666666,
image-078,12,115,176,615,1103,9,
image-078,13,114,268,523,1103,9,
image-078,14,112,319,336,1099,10.357142857142858,
image-078,15,112,578,100,1074,10.545454545454547,
image-078,16,61,89,684,1152,9,
image-078,17,62,174,615,1155,11,
image-078,18,62,266,525,1155,9,
image-078,19,61,318,325,1151,10.466666666666667,
image-078,20,61,572,99,1127,9.961538461538462,
image-078,21,36,589,102,1178,9.909090909090908,
image-079,0,1173,134,121,38,10.686274509803921,
image-079,1,1176,738,34,33,14,
image-079,2,1047,40,34,100,12.578731900283623,
image-079,3,1017,41,687,194,12,
image-079,4,986,78,32,222,13.26923076923077,
image-079,5,884,39,39,273,10.995020230314347,
image-079,6,860,40,674,351,9.555555555555555,
image-079,7,809,95,563,404,9.466666666666667,
image-079,8,809,629,97,400,12.333333333333334,
image-079,9,737,32,45,446,10.433333333333334,
image-079,10,687,89,289,526,10.047619047619047,
image-079,11,688,631,103,522,11,
image-079,12,637,93,677,551,9.333333333333332,
image-079,13,662,177,614,556,9,
image-079,14,637,179,612,580,9,
image-079,15,638,270,521,580,9,
image-079,16,662,307,427,549,16.5,
image-079,17,663,422,367,554,11,
image-079,18,662,482,307,555,11,
image-079,19,661,630,105,548,13,
image-079,20,636,323,108,573,10.25,
image-079,21,555,38,47,623,12.210164835164836,
image-079,22,462,36,35,685,12.542054179342315,
image-079,23,466,738,36,745,13,
image-079,24,373,29,38,776,12.623357963875206,
image-079,25,343,35,622,870,11.916666666666666,
image-079,26,221,34,37,896,12.643700159489633,
image-079,27,191,37,444,1022,11.392857142857142,
image-079,28,36,37,36,1048,12.328608611693166,
image-080,0,1173,40,738,41,11,
image-080,1,1170,124,116,41,10.566037735849056,
image-080,2,1075,40,30,105,12.75438596491228,
image-080,3,1045,39,349,167,12.875,
image-080,4,924,39,25,194,12.519347617524785,
image-080,5,893,39,392,320,12.724137931034482,
image-080,6,861,83,26,348,12.12280701754386,
image-080,7,832,42,576,381,13,
image-080,8,529,39,26,408,12.597479371214675,
image-080,9,498,39,485,715,12,
image-080,10,437,40,33,742,12.745117510758028,
image-080,11,407,38,558,806,12.75,
image-080,12,133,37,25,834,12.994702910911673,
image-080,13,41,37,31,1106,12.683004280769081,
image-081,0,1192,131,130,20,10.568627450980392,
image-081,1,1194,743,33,16,12,
image-081,2,1066,44,34,84,12.564012365419465,
image-081,3,763,38,33,174,12.260840501754119,
image-081,4,552,38,30,476,12.803394993089736,
image-081,5,522,43,656,692,11.222222222222221,
image-081,6,217,38,30,719,12.663808704355253,
image-081,7,59,39,33,1048,10.398658605902265,
image-081,8,17,69,420,1194,9.424242424242424,
image-082,0,1115,34,743,94,11.5,
image-082,1,1113,121,118,99,11.22,
image-082,2,1019,39,34,164,12.078216171158655,
image-082,3,990,39,511,223,11.904761904761905,
image-082,4,623,35,31,251,12.579680458497721,
image-082,5,379,35,31,616,12.496030838163499,
image-082,6,349,37,421,863,11.4,
image-082,7,289,36,31,889,12.43859649122807,
image-082,8,227,40,33,951,13.033619210977701,
image-082,9,199,29,689,1013,13.666666666666666,
image-083,0,885,193,209,322,15.307692307692308,
image-083,1,835,149,137,374,13.526315789473685,
image-083,2,790,136,122,419,10.84,
image-083,3,159,39,25,471,12.258210613479708,
image-083,4,129,86,308,1080,13.096774193548388,
image-083,5,37,86,221,1146,10.022606382978722,
image-083,6,12,72,708,1200,10,
image-084,0,1178,37,740,32,11.5,
image-084,1,1177,121,123,36,10.49056603773585,
image-084,2,901,37,30,97,12.37480236819975,
image-084,3,324,37,30,338,12.286338490768273,
image-084,4,50,36,30,919,12.584197344893663,
image-085,0,1173,174,169,37,10.386363636363637,
image-085,1,1173,744,31,38,12.5,
image-085,2,834,40,29,104,12.158472727654516,
image-085,3,469,36,30,407,12.524707906626643,
image-085,4,438,39,526,773,13.055555555555555,
image-085,5,226,37,32,800,12.60522596132076,
image-085,6,197,38,556,1016,12.875,
image-085,7,45,38,31,1041,12.457726438987091,
image-086,0,1186,34,740,23,13,
image-086,1,1186,118,118,27,11.28,
image-086,2,878,35,27,92,12.845209582929735,
image-086,3,848,37,607,365,12,
image-086,4,756,37,32,391,12.687360053739363,
image-086,5,727,36,537,486,11.947368421052632,
image-086,6,576,35,34,512,12.481844302769893,
image-087,0,942,213,318,253,22.416666666666668,
image-087,1,816,137,196,361,35.92307692307692,
image-087,2,688,283,374,524,13,
image-087,3,650,229,330,566,8.925925925925926,
image-087,4,610,302,378,603,8.571428571428571,
image-087,5,579,176,264,636,6.545454545454546,
image-087,6,324,309,381,890,11,
image-087,7,305,199,286,908,7.159090909090909,
image-087,8,289,335,427,927,7.6,
image-088,0,880,81,33,328,12.035087719298245,
image-088,1,269,35,32,363,12.568843653331768,
image-088,2,41,36,38,989,10.143912822704838,
image-089,0,1175,33,744,37,11.5,
image-089,1,1173,119,125,39,10.49056603773585,
image-089,2,987,34,35,103,12.527681704260653,
image-089,3,652,31,34,256,12.529342716815416,
image-089,4,531,32,35,591,13.162407922924471,
image-089,5,104,31,33,710,12.361643777311132,
image-089,6,44,95,264,1165,9.382978723404255,
image-090,0,1169,264,268,41,10.72,
image-090,1,1170,740,37,39,11.5,
image-090,2,1105,37,35,102,12.338983050847459,
image-090,3,802,35,33,136,12.542117418189045,
image-090,4,772,38,668,443,11.75,
image-090,5,558,37,32,469,12.381168259119116,
image-090,6,526,41,530,686,12.722222222222221,
image-090,7,406,36,32,712,12.700054734537494,
image-090,8,376,37,609,837,11.846153846153847,
image-090,9,133,37,34,953,12.862818029923291,
image-090,10,41,36,35,1108,11.780925013683635,
image-091,0,1176,32,743,35,12.5,
image-091,1,1174,119,123,38,10.528301886792454,
image-091,2,925,34,34,101,12.98444675747884,
image-091,3,893,35,545,318,12.222222222222221,
image-091,4,803,36,35,345,12.465019361976767,
image-091,5,757,77,209,454,10.708333333333334,
image-091,6,695,195,490,499,8.607142857142858,
image-091,7,726,591,162,490,9.4,
image-091,8,685,559,138,511,8.583333333333334,
image-091,9,665,328,266,545,10.3,
image-091,10,642,231,515,568,10.8,
image-091,11,641,599,177,569,12,
image-091,12,615,400,337,595,10.5,
image-091,13,590,60,531,619,11,
image-091,14,590,600,174,620,13,
image-091,15,563,287,221,646,9.733333333333333,
image-091,16,540,237,530,670,11,
image-091,17,514,236,528,690,12,
image-091,18,518,599,172,671,13.25,
image-091,19,486,339,281,724,10.588235294117647,
image-091,20,464,235,530,746,11.666666666666666,
image-091,21,438,69,532,772,10.473684210526315,
image-091,22,387,234,529,798,12.166666666666668,
image-091,23,385,597,174,747,13.125,
image-091,24,360,287,231,850,9.096774193548388,
image-091,25,338,236,528,873,12,
image-091,26,311,235,530,898,11.666666666666666,
image-091,27,311,599,173,875,13.5,
image-091,28,284,341,281,927,10.470588235294118,
image-091,29,260,232,530,949,12.666666666666666,
image-091,30,234,69,532,975,10.473684210526315,
image-091,31,210,232,530,1001,12.666666666666666,
image-091,32,209,597,173,951,13.166666666666666,
image-091,33,181,287,233,1030,9.655172413793103,
image-091,34,158,235,529,1051,12,
image-091,35,134,233,532,1075,11.666666666666666,
image-091,36,133,598,175,1054,12.75,
image-091,37,40,70,81,1117,9.800530303030303,
image-092,0,1176,262,271,35,10.68,
image-092,1,1178,738,38,33,12,
image-092,2,1047,71,531,113,11.807017543859649,
image-092,3,1115,334,281,96,10.882352941176471,
image-092,4,1046,597,176,114,12.666666666666666,
image-092,5,975,232,533,209,11.5,
image-092,6,1020,288,237,192,8.870967741935484,
image-092,7,973,598,176,212,14,
image-092,8,904,68,533,281,10.991228070175438,
image-092,9,879,233,533,331,11.333333333333334,
image-092,10,948,335,282,264,10.764705882352942,
image-092,11,878,598,177,282,12.166666666666666,
image-092,12,808,231,533,378,11.666666666666668,
image-092,13,850,285,235,361,9.655172413793103,
image-092,14,807,597,176,378,12.75,
image-092,15,763,231,532,449,12.333333333333334,
image-092,16,780,333,281,432,10.941176470588236,
image-092,17,761,598,179,449,11.5,
image-092,18,716,56,538,494,11.444444444444445,
image-092,19,690,241,533,517,13,
image-092,20,735,337,287,477,10.352941176470589,
image-092,21,690,594,178,496,13,
image-092,22,620,241,532,567,12.75,
image-092,23,662,285,235,549,9.655172413793103,
image-092,24,618,594,179,569,12,
image-092,25,573,242,530,635,14,
image-092,26,549,70,532,662,11,
image-092,27,524,245,532,687,11.5,
image-092,28,592,336,281,618,10.764705882352942,
image-092,29,523,595,178,638,12.333333333333334,
image-092,30,453,240,534,734,12.5,
image-092,31,495,285,235,716,9.655172413793103,
image-092,32,450,594,178,733,13.25,
image-092,33,355,56,589,856,10.333333333333334,
image-092,34,331,237,535,802,12.625,
image-092,35,425,335,287,786,10.470588235294118,
image-092,36,329,594,180,807,12.125,
image-092,37,260,238,536,926,12.5,
image-092,38,303,285,235,909,9.655172413793103,
image-092,39,257,592,180,927,13.5,
image-092,40,214,238,537,996,12.5,
image-092,41,188,69,539,1023,10.666666666666666,
image-092,42,162,239,536,1046,12.5,
image-092,43,231,335,287,978,10.470588235294118,
image-092,44,161,592,179,999,13.333333333333334,
image-092,45,116,239,239,1075,11.327586206896552,
image-092,46,92,236,535,1117,14.5,
image-092,47,90,592,180,1096,13.5,
image-092,48,47,238,537,1163,12.5,
image-092,49,64,331,287,1147,10.705882352941176,
image-092,50,44,594,183,1166,11.5,
image-093,0,1179,36,741,34,11.5,
image-093,1,1176,114,117,37,11.820754716981131,
image-093,2,1022,37,35,94,12.620063092636753,
image-093,3,974,79,37,237,10.523076923076923,
image-093,4,949,39,694,266,9.571428571428571,
image-093,5,914,592,161,301,9.4,
image-093,6,898,226,499,319,9.375,
image-093,7,877,213,490,337,8.083333333333334,
image-093,8,873,559,138,323,8.473484848484848,
image-093,9,817,247,525,365,13.25,
image-093,10,794,248,527,417,12.5,
image-093,11,792,600,171,367,13.333333333333334,
image-093,12,767,291,223,444,9.862068965517242,
image-093,13,741,314,250,473,10.727272727272727,
image-093,14,707,78,612,506,11,
image-093,15,655,53,587,534,9.958333333333332,
image-093,16,579,53,584,585,10.738095238095239,
image-093,17,591,246,525,517,12.5,
image-093,18,590,600,170,519,12.3,
image-093,19,543,342,275,668,10.764705882352942,
image-093,20,494,245,525,690,13.5,
image-093,21,467,71,531,743,11,
image-093,22,419,246,528,767,12.5,
image-093,23,417,599,171,691,13,
image-093,24,356,291,229,829,10.015086206896552,
image-093,25,291,72,619,897,10.7,
image-093,26,302,246,528,882,13,
image-093,27,275,246,526,933,14,
image-093,28,277,600,171,887,14.833333333333334,
image-093,29,244,341,279,967,10.588235294117647,
image-093,30,196,245,527,991,13,
image-093,31,195,600,171,990,13.75,
image-093,32,115,38,33,1063,12.830896686159843,
image-093,33,48,37,39,1137,10.43465909090909,
image-094,0,1178,264,268,33,10.72,
image-094,1,1180,741,33,30,13,
image-094,2,1087,200,502,109,8.458333333333332,
image-094,3,1083,558,139,90,8.624747474747474,
image-094,4,1010,61,616,177,10.180555555555555,
image-094,5,1004,236,528,157,11.333333333333334,
image-094,6,1029,599,173,156,13.5,
image-094,7,1003,601,173,206,13,
image-094,8,971,284,223,240,9.766666666666667,
image-094,9,930,93,628,281,9.875,
